"household_id","ea_id","rural","pw","saq01","saq02","saq03","saq04","saq05","saq06","saq07","saq08","hh_s9q01","hh_s9q02_a","hh_s9q02_b","hh_s9q03","hh_s9q04","hh_s9q05","hh_s9q06","hh_s9q07","hh_s9q08","hh_s9q09","hh_s9q10","hh_s9q11","hh_s9q12","hh_s9q13","hh_s9q14","hh_s9q15","hh_s9q16","hh_s9q17","hh_s9q18","hh_s9q19","hh_s9q20","hh_s9q21"
"07080300206067","07080300206",1,1218.66687011719,7,8,3,8,88,2,6,67,1,6,4,1,2,1,3,1,1,1,6,7,5,7,7,2,2,2,,2,6,1
"07080300206085","07080300206",1,1218.66687011719,7,8,3,8,88,2,6,85,1,1,0,1,1,1,3,1,1,5,4,7,4,9,9,2,2,2,,2,6,1
"07080300206090","07080300206",1,584.713928222656,7,8,3,8,88,2,6,90,1,1,11,3,1,1,3,1,1,5,6,7,4,9,9,2,2,2,,2,6,1
"07080300206109","07080300206",1,1218.66687011719,7,8,3,8,88,2,6,109,1,10,3,1,1,1,3,1,1,1,6,7,4,9,9,2,2,2,,10,1,1
"07080300206127","07080300206",1,1218.66687011719,7,8,3,8,88,2,6,127,1,12,5,1,4,1,1,1,2,1,6,7,4,7,7,2,2,1,2,1,6,1
"07080300206147","07080300206",1,1218.66687011719,7,8,3,8,88,2,6,147,1,8,4,1,2,1,3,1,2,1,5,7,4,9,9,2,2,2,,2,6,1
"07080300206165","07080300206",1,1218.66687011719,7,8,3,8,88,2,6,165,1,3,4,1,6,1,1,1,2,1,5,7,3,7,7,2,2,2,,1,6,1
"07080300206183","07080300206",1,1218.66687011719,7,8,3,8,88,2,6,183,1,0,6,3,2,1,3,1,1,1,6,7,3,7,7,2,2,2,,2,6,1
"07080301501003","07080301501",1,1519.47290039063,7,8,3,8,88,15,1,3,1,0,2,3,2,1,1,1,3,1,5,7,3,7,7,2,2,1,1,10,1,1
"07080301501008","07080301501",1,99.9653244018555,7,8,3,8,88,15,1,8,1,6,5,3,1,2,3,1,2,1,5,7,4,7,7,2,2,2,,10,1,1
"07080301501019","07080301501",1,1519.47290039063,7,8,3,8,88,15,1,19,1,43,5,1,3,1,1,1,3,1,5,7,3,7,7,2,2,2,,10,1,1
"07080301501034","07080301501",1,1519.47290039063,7,8,3,8,88,15,1,34,1,10,5,1,3,1,1,1,3,1,5,7,3,7,7,2,2,2,,10,1,1
"07080301501049","07080301501",1,1519.47290039063,7,8,3,8,88,15,1,49,1,7,5,1,4,1,1,1,3,1,5,7,3,7,7,1,2,2,,10,1,1
"07080301501064","07080301501",1,1519.47290039063,7,8,3,8,88,15,1,64,1,12,5,1,3,1,1,1,3,1,5,7,3,7,7,2,2,2,,10,1,1
"07080301501079","07080301501",1,1519.47290039063,7,8,3,8,88,15,1,79,1,20,5,1,3,1,1,1,3,1,5,7,3,7,7,1,2,2,,10,1,1
"07080301501094","07080301501",1,1519.47290039063,7,8,3,8,88,15,1,94,1,31,5,1,3,1,1,1,3,1,5,7,6,7,7,2,2,2,,6,1,1
"07080301501109","07080301501",1,1519.47290039063,7,8,3,8,88,15,1,109,1,24,5,1,3,1,1,1,3,1,5,7,6,7,7,2,2,2,,10,1,1
"07080301501124","07080301501",1,1519.47290039063,7,8,3,8,88,15,1,124,1,7,5,1,1,1,1,1,3,1,6,7,3,7,7,1,2,1,2,10,1,1
"07080301501125","07080301501",1,99.9653244018555,7,8,3,8,88,15,1,125,1,3,5,3,1,1,1,1,3,1,6,7,6,7,7,2,2,2,,10,1,1
"07080301501140","07080301501",1,1519.47290039063,7,8,3,8,88,15,1,140,1,5,6,1,1,2,3,1,2,1,8,7,4,7,7,2,2,2,,10,1,1
"07090200503002","07090200503",1,4091.732421875,7,9,2,8,88,5,3,2,1,2,,1,2,1,3,1,1,1,5,7,3,8,8,2,2,2,,8,1,1
"07090200503012","07090200503",1,4091.732421875,7,9,2,8,88,5,3,12,1,4,0,1,2,1,3,1,1,5,5,7,4,8,8,2,2,2,,8,1,1
"07090200503017","07090200503",1,4091.732421875,7,9,2,8,88,5,3,17,1,15,0,1,2,1,3,1,1,1,5,7,3,8,8,2,2,2,,8,1,1
"07090200503027","07090200503",1,4091.732421875,7,9,2,8,88,5,3,27,1,8,8,1,3,1,1,1,3,1,5,7,3,8,8,2,2,1,2,8,1,1
"07090200503032","07090200503",1,4091.732421875,7,9,2,8,88,5,3,32,1,9,8,1,3,1,1,1,3,1,5,7,4,8,8,2,2,2,,8,1,1
"07090200503047","07090200503",1,4091.732421875,7,9,2,8,88,5,3,47,1,2,5,1,3,1,1,1,3,1,5,7,3,8,8,1,2,2,,8,1,1
"07090200503062","07090200503",1,4091.732421875,7,9,2,8,88,5,3,62,1,4,0,1,4,1,1,1,3,1,5,7,3,6,6,2,2,2,,8,1,1
"07090200503077","07090200503",1,4091.732421875,7,9,2,8,88,5,3,77,1,6,0,1,2,1,3,1,1,1,8,7,4,8,8,2,2,2,,12,1,1
"07090200503092","07090200503",1,4091.732421875,7,9,2,8,88,5,3,92,1,13,0,1,2,1,3,1,1,1,5,7,4,8,8,2,2,2,,12,1,1
"07090200503107","07090200503",1,4091.732421875,7,9,2,8,88,5,3,107,1,1,6,1,2,1,3,1,1,1,6,7,3,8,8,2,2,2,,8,1,1
"07090200503122","07090200503",1,4091.732421875,7,9,2,8,88,5,3,122,1,6,0,1,2,1,3,1,1,1,5,7,3,8,8,2,2,2,,8,1,1
"07090200503137","07090200503",1,4091.732421875,7,9,2,8,88,5,3,137,1,9,0,1,2,1,3,1,1,1,5,7,3,8,8,2,2,2,,8,1,1
"07090500303002","07090500303",1,2991.31591796875,7,9,5,8,88,3,3,2,1,5,0,2,1,1,3,1,1,1,8,7,5,8,9,2,2,2,,8,1,1
"07090500303012","07090500303",1,2991.31591796875,7,9,5,8,88,3,3,12,1,1,9,2,1,1,3,1,1,1,5,7,4,9,9,2,2,2,,10,1,1
"07090500303017","07090500303",1,2991.31591796875,7,9,5,8,88,3,3,17,1,7,4,1,1,1,3,1,1,1,5,7,5,7,7,2,2,2,,10,1,1
"07090500303027","07090500303",1,2991.31591796875,7,9,5,8,88,3,3,27,1,4,0,1,1,1,3,1,1,1,8,7,4,8,8,2,2,2,,12,1,1
"07090500303032","07090500303",1,2991.31591796875,7,9,5,8,88,3,3,32,1,5,0,1,1,1,3,1,1,1,8,7,4,8,8,2,2,2,,10,1,1
"07090500303047","07090500303",1,2991.31591796875,7,9,5,8,88,3,3,47,1,5,8,1,1,1,3,1,1,1,8,7,4,8,8,2,2,2,,12,1,1
"07090500303062","07090500303",1,2991.31591796875,7,9,5,8,88,3,3,62,1,1,10,1,1,1,3,1,1,1,5,7,4,9,9,2,2,2,,12,1,1
"07090500303077","07090500303",1,2991.31591796875,7,9,5,8,88,3,3,77,1,4,0,1,1,1,3,1,1,1,5,7,4,8,8,2,2,2,,10,1,1
"07090500303092","07090500303",1,2991.31591796875,7,9,5,8,88,3,3,92,1,11,1,1,1,1,3,1,1,1,6,7,6,9,8,2,2,2,,10,1,1
"07090500303107","07090500303",1,2991.31591796875,7,9,5,8,88,3,3,107,1,8,5,1,1,1,3,1,1,1,8,7,4,8,8,2,2,2,,8,1,1
"07090500303122","07090500303",1,2991.31591796875,7,9,5,8,88,3,3,122,1,5,0,1,3,1,1,1,3,1,5,7,3,8,8,2,2,2,,10,1,1
"07090500303137","07090500303",1,2991.31591796875,7,9,5,8,88,3,3,137,1,4,0,1,1,1,3,1,1,1,8,7,4,8,8,2,2,2,,10,1,1
"07090600104011","07090600104",0,988.318176269531,7,9,6,1,1,1,4,11,1,2,3,3,2,1,1,1,1,5,6,7,6,4,4,2,2,2,,2,3,3
"07090600104022","07090600104",0,988.318176269531,7,9,6,1,1,1,4,22,1,0,8,1,3,1,1,1,3,1,5,7,3,4,4,2,2,2,,2,3,2
"07090600104033","07090600104",0,988.318176269531,7,9,6,1,1,1,4,33,1,8,0,1,6,1,1,1,3,1,5,7,3,4,4,2,2,2,,1,3,2
"07090600104044","07090600104",0,988.318176269531,7,9,6,1,1,1,4,44,1,7,7,1,2,1,1,1,3,1,5,7,3,4,4,2,2,2,,1,4,2
"07090600104055","07090600104",0,988.318176269531,7,9,6,1,1,1,4,55,1,3,,1,3,1,1,1,3,1,5,7,3,4,4,2,2,2,,1,4,2
"07090600104066","07090600104",0,988.318176269531,7,9,6,1,1,1,4,66,1,20,0,1,5,1,1,1,3,1,6,7,3,4,4,2,2,2,,1,5,2
"07090600104077","07090600104",0,988.318176269531,7,9,6,1,1,1,4,77,1,2,0,3,2,1,1,1,3,1,6,7,3,4,4,2,2,1,1,2,3,2
"07090600104088","07090600104",0,988.318176269531,7,9,6,1,1,1,4,88,1,0,3,3,2,1,1,1,3,1,6,7,6,4,4,2,2,1,1,2,4,2
"07090600104099","07090600104",0,988.318176269531,7,9,6,1,1,1,4,99,1,18,,1,5,1,1,1,3,1,5,7,3,4,4,2,2,2,,1,3,2
"07090600104110","07090600104",0,988.318176269531,7,9,6,1,1,1,4,110,1,3,8,1,4,1,1,1,3,1,5,7,3,4,4,2,2,2,,2,5,1
"07090600104121","07090600104",0,988.318176269531,7,9,6,1,1,1,4,121,1,19,,1,2,1,1,1,3,1,5,7,4,4,4,2,2,2,,1,4,2
"07090600104132","07090600104",0,988.318176269531,7,9,6,1,1,1,4,132,1,1,0,3,1,1,1,1,1,5,6,7,3,4,4,2,2,2,,2,2,3
"07090701501002","07090701501",1,3518.462890625,7,9,7,8,88,15,1,2,1,3,3,1,1,1,3,1,1,1,5,7,3,8,8,2,2,2,,10,1,1
"07090701501017","07090701501",1,3518.462890625,7,9,7,8,88,15,1,17,1,3,0,1,1,1,3,1,1,1,5,7,3,8,8,2,2,2,,12,1,1
"07090701501032","07090701501",1,3518.462890625,7,9,7,8,88,15,1,32,1,1,4,1,1,1,3,1,1,1,5,7,3,8,8,2,2,2,,10,1,1
"07090701501047","07090701501",1,3518.462890625,7,9,7,8,88,15,1,47,1,2,3,1,1,1,3,1,1,1,5,7,3,8,8,2,2,2,,10,1,1
"07090701501062","07090701501",1,3518.462890625,7,9,7,8,88,15,1,62,1,6,2,1,1,1,3,1,1,1,6,7,4,8,8,2,2,2,,12,1,1
"07090701501077","07090701501",1,3518.462890625,7,9,7,8,88,15,1,77,1,4,1,1,1,1,3,1,1,1,5,7,4,8,8,2,2,2,,12,1,1
"07090701501092","07090701501",1,3518.462890625,7,9,7,8,88,15,1,92,1,1,0,1,1,1,3,1,1,1,6,7,4,8,8,2,2,2,,8,1,1
"07090701501107","07090701501",1,3518.462890625,7,9,7,8,88,15,1,107,1,1,0,1,1,1,3,1,1,1,5,7,4,9,9,2,2,2,,8,1,1
"07090701501122","07090701501",1,3518.462890625,7,9,7,8,88,15,1,122,1,4,3,1,1,1,3,1,1,1,5,7,4,8,8,2,2,2,,12,1,1
"07090701501137","07090701501",1,3518.462890625,7,9,7,8,88,15,1,137,1,1,0,1,1,1,3,1,1,1,5,7,4,8,8,2,2,2,,8,1,1
"07090701501152","07090701501",1,689.894714355469,7,9,7,8,88,15,1,152,1,0,6,2,1,1,1,1,3,1,5,7,4,8,8,2,1,1,1,8,1,2
"07090701501157","07090701501",1,689.894714355469,7,9,7,8,88,15,1,157,1,1,0,2,1,1,1,1,2,1,5,7,3,8,8,1,2,2,,8,1,1
"07090900601004","07090900601",1,3330.74877929688,7,9,9,8,88,6,1,4,1,3,8,1,2,1,3,1,1,1,5,7,5,9,9,2,2,2,,12,1,1
"07090900601028","07090900601",1,3330.74877929688,7,9,9,8,88,6,1,28,1,5,0,1,2,1,3,1,1,1,5,7,5,9,9,2,2,2,,12,1,1
"07090900601052","07090900601",1,3330.74877929688,7,9,9,8,88,6,1,52,1,3,0,1,2,1,3,1,1,1,5,7,3,9,9,2,2,2,,12,1,1
"07090900601076","07090900601",1,3330.74877929688,7,9,9,8,88,6,1,76,1,8,1,1,3,1,1,1,1,1,5,7,5,9,9,2,2,1,2,10,1,1
"07090900601100","07090900601",1,3330.74877929688,7,9,9,8,88,6,1,100,1,3,2,1,2,1,3,1,1,1,5,7,5,9,9,2,2,1,2,12,1,1
"07090900601124","07090900601",1,3330.74877929688,7,9,9,8,88,6,1,124,1,1,6,1,2,1,3,1,1,1,5,7,3,8,8,2,2,2,,12,1,1
"07090900601128","07090900601",1,277.562408447266,7,9,9,8,88,6,1,128,1,1,3,3,2,1,1,1,1,1,6,7,3,7,7,2,1,2,,10,1,1
"07090900601129","07090900601",1,277.562408447266,7,9,9,8,88,6,1,129,1,0,4,3,1,1,1,1,1,5,6,7,6,7,7,1,1,2,,10,1,12
"07090900601150","07090900601",1,3330.74877929688,7,9,9,8,88,6,1,150,1,6,0,1,2,1,3,1,1,1,5,7,3,8,8,1,2,2,,12,1,1
"07090900601174","07090900601",1,3330.74877929688,7,9,9,8,88,6,1,174,1,6,0,1,2,1,3,1,1,1,8,7,6,8,8,1,2,2,,12,1,1
"07090900601198","07090900601",1,3330.74877929688,7,9,9,8,88,6,1,198,1,3,0,1,2,1,3,1,1,1,5,7,3,9,9,1,2,2,,12,1,1
"07090900601222","07090900601",1,3330.74877929688,7,9,9,8,88,6,1,222,1,3,4,1,2,1,3,1,1,1,5,7,3,9,9,2,2,2,,12,1,1
"07100100403004","07100100403",1,4400.92236328125,7,10,1,8,88,4,3,4,1,4,6,2,1,17,5,1,2,1,5,7,4,9,9,2,2,2,,12,1,1
"07100100403022","07100100403",1,4400.92236328125,7,10,1,8,88,4,3,22,1,4,5,1,1,17,5,1,2,1,5,7,4,9,9,2,2,2,,12,1,1
"07100100403031","07100100403",1,4400.92236328125,7,10,1,8,88,4,3,31,1,3,1,1,1,17,5,1,2,1,8,7,4,9,9,2,2,1,2,12,1,1
"07100100403049","07100100403",1,4400.92236328125,7,10,1,8,88,4,3,49,1,,4,1,1,17,5,1,2,1,5,7,4,9,9,2,2,1,2,12,2,1
"07100100403058","07100100403",1,4400.92236328125,7,10,1,8,88,4,3,58,1,5,6,1,1,17,5,1,2,1,5,7,4,9,9,2,2,2,,12,1,1
"07100100403085","07100100403",1,4400.92236328125,7,10,1,8,88,4,3,85,1,,6,1,1,17,5,1,2,1,6,7,4,9,9,2,2,2,,12,1,1
"07100100403112","07100100403",1,4400.92236328125,7,10,1,8,88,4,3,112,1,21,1,1,1,17,9,1,2,1,5,7,4,9,9,2,2,2,,10,1,1
"07100100403139","07100100403",1,4400.92236328125,7,10,1,8,88,4,3,139,1,8,5,1,1,17,5,1,2,1,5,7,3,9,9,2,2,2,,12,1,1
"07100100403166","07100100403",1,4400.92236328125,7,10,1,8,88,4,3,166,1,6,6,1,1,17,5,1,2,1,5,7,4,9,9,2,2,2,,12,,1
"07100100403193","07100100403",1,4400.92236328125,7,10,1,8,88,4,3,193,1,16,5,1,1,17,5,1,2,1,6,7,4,9,9,2,2,2,,12,1,1
"07100100403220","07100100403",1,4400.92236328125,7,10,1,8,88,4,3,220,1,7,3,1,1,17,5,1,2,1,8,7,6,9,9,2,2,2,,12,1,1
"07100100403247","07100100403",1,4400.92236328125,7,10,1,8,88,4,3,247,2,3,8,2,1,17,5,1,2,5,8,7,4,9,9,1,2,2,,12,1,1
"07100301001007","07100301001",1,5123.7998046875,7,10,3,8,88,10,1,7,1,15,10,1,2,1,1,1,3,1,9,1,5,8,8,2,1,2,,10,,1
"07100301001028","07100301001",1,5123.7998046875,7,10,3,8,88,10,1,28,1,5,5,1,2,2,3,1,2,1,9,7,5,8,8,2,2,2,,10,1,1
"07100301001049","07100301001",1,5123.7998046875,7,10,3,8,88,10,1,49,1,1,4,1,3,1,1,1,2,1,9,7,5,8,10,2,2,1,2,10,,1
"07100301001070","07100301001",1,216.194076538086,7,10,3,8,88,10,1,70,1,0,3,3,3,1,1,5,5,2,9,2,6,11,10,1,1,2,,1,6,2
"07100301001071","07100301001",1,5123.7998046875,7,10,3,8,88,10,1,71,1,5,6,1,2,2,1,1,2,1,9,7,5,8,8,2,2,2,,10,,1
"07100301001076","07100301001",1,5123.7998046875,7,10,3,8,88,10,1,76,1,4,6,1,3,1,1,1,3,1,9,7,5,11,10,2,2,2,,10,,1
"07100301001092","07100301001",1,5123.7998046875,7,10,3,8,88,10,1,92,1,12,0,1,2,2,3,1,1,2,9,7,4,9,8,2,2,2,,10,,1
"07100301001113","07100301001",1,5123.7998046875,7,10,3,8,88,10,1,113,1,11,5,1,2,2,3,1,2,1,9,7,5,11,10,2,2,2,,10,,1
"07100301001148","07100301001",1,5123.7998046875,7,10,3,8,88,10,1,148,1,5,5,1,2,2,3,1,2,1,9,7,5,11,10,2,2,2,,10,,1
"07100301001155","07100301001",1,5123.7998046875,7,10,3,8,88,10,1,155,1,11,4,1,2,2,3,1,2,1,9,7,5,11,10,2,2,2,,10,,1
"07100301001190","07100301001",1,5123.7998046875,7,10,3,8,88,10,1,190,1,5,5,1,2,2,3,1,2,1,9,7,5,11,10,2,2,2,,10,,1
"07100301001239","07100301001",1,216.194076538086,7,10,3,8,88,10,1,239,1,1,6,2,2,1,1,1,3,1,9,7,6,11,10,2,1,2,,10,,1
"07100602401006","07100602401",1,6648.53662109375,7,10,6,8,88,24,1,6,1,3,4,1,1,3,3,1,1,1,5,7,5,4,4,2,2,1,2,10,1,1
"07100602401024","07100602401",1,6648.53662109375,7,10,6,8,88,24,1,24,1,6,6,1,1,3,3,1,1,1,5,7,4,9,9,2,2,1,2,12,1,1
"07100602401042","07100602401",1,6648.53662109375,7,10,6,8,88,24,1,42,1,12,6,1,1,3,3,1,1,1,5,7,4,8,4,2,2,2,,12,1,1
"07100602401060","07100602401",1,6648.53662109375,7,10,6,8,88,24,1,60,1,12,8,1,1,3,3,1,1,1,5,7,4,8,8,2,2,2,,12,1,1
"07100602401061","07100602401",1,707.291137695313,7,10,6,8,88,24,1,61,1,1,5,2,1,1,1,1,1,1,6,7,3,4,4,2,1,2,,10,1,1
"07100602401065","07100602401",1,707.291137695313,7,10,6,8,88,24,1,65,1,4,4,2,1,1,1,5,1,5,6,7,3,4,4,2,1,2,,10,1,1
"07100602401082","07100602401",1,6648.53662109375,7,10,6,8,88,24,1,82,1,0,1,1,1,17,3,1,1,1,5,7,4,9,9,2,2,1,2,12,1,1
"07100602401100","07100602401",1,6648.53662109375,7,10,6,8,88,24,1,100,1,27,5,1,1,17,3,1,1,1,5,7,4,9,8,2,2,1,2,12,1,1
"07100602401118","07100602401",1,6648.53662109375,7,10,6,8,88,24,1,118,1,5,5,1,1,3,3,1,1,1,5,7,4,8,8,2,2,2,,12,1,1
"07100602401136","07100602401",1,6648.53662109375,7,10,6,8,88,24,1,136,1,13,5,1,1,17,3,1,3,1,5,7,4,9,8,2,2,2,,12,1,1
"07100602401154","07100602401",1,6648.53662109375,7,10,6,8,88,24,1,154,1,24,5,1,1,17,3,1,2,1,5,7,5,8,8,2,2,1,2,8,1,1
"07100602401172","07100602401",1,6648.53662109375,7,10,6,8,88,24,1,172,1,24,5,1,1,17,3,1,3,1,5,7,4,8,8,2,2,2,,12,1,1
"07100800105013","07100800105",0,1363.70202636719,7,10,8,8,88,1,5,13,1,4,0,1,1,1,1,1,1,1,5,7,4,8,8,2,2,2,,10,1,1
"07100800105028","07100800105",0,1363.70202636719,7,10,8,8,88,1,5,28,1,0,2,1,1,2,3,1,1,5,8,1,4,4,4,2,2,2,,10,1,1
"07100800105043","07100800105",0,1363.70202636719,7,10,8,8,88,1,5,43,,,,,,,,,,,,,,,,,,,,,,
"07100800105058","07100800105",0,1363.70202636719,7,10,8,8,88,1,5,58,1,0,11,1,1,1,1,1,3,1,5,7,5,5,5,2,2,2,,1,2,2
"07100800105073","07100800105",0,1363.70202636719,7,10,8,8,88,1,5,73,1,8,0,1,4,1,1,1,2,1,4,7,5,8,8,2,2,2,,10,1,2
"07100800105088","07100800105",0,1363.70202636719,7,10,8,8,88,1,5,88,1,0,5,2,4,1,1,1,3,1,5,7,4,8,8,2,2,2,,1,3,1
"07100800105103","07100800105",0,1363.70202636719,7,10,8,8,88,1,5,103,1,2,0,1,2,1,3,1,2,1,5,7,4,5,5,2,2,2,,12,1,1
"07100800105118","07100800105",0,1363.70202636719,7,10,8,8,88,1,5,118,1,2,0,3,1,1,1,1,3,5,5,7,3,5,5,2,2,1,1,1,2,1
"07100800105133","07100800105",0,1363.70202636719,7,10,8,8,88,1,5,133,1,1,8,3,1,1,1,10,1,5,5,4,3,3,3,2,2,2,,1,3,3
"07100800105148","07100800105",0,1363.70202636719,7,10,8,8,88,1,5,148,1,22,0,1,2,1,1,1,2,1,5,7,3,4,4,2,2,2,,10,1,1
"07100800105163","07100800105",0,1363.70202636719,7,10,8,8,88,1,5,163,2,0,6,3,1,1,1,2,3,5,5,7,3,2,2,2,2,1,1,1,3,3
"07100800105178","07100800105",0,1363.70202636719,7,10,8,8,88,1,5,178,1,12,0,1,8,1,1,1,3,1,5,3,6,2,2,2,2,1,1,1,5,2
"07100901703002","07100901703",1,4178.0908203125,7,10,9,8,88,17,3,2,1,17,2,1,1,17,5,1,1,1,5,7,5,8,8,2,2,1,2,12,1,1
"07100901703014","07100901703",1,4178.0908203125,7,10,9,8,88,17,3,14,1,2,8,1,1,17,5,1,1,1,5,7,5,8,8,2,2,2,,12,1,1
"07100901703020","07100901703",1,4178.0908203125,7,10,9,8,88,17,3,20,1,10,7,1,1,17,5,1,1,1,5,7,5,8,8,2,2,1,2,12,1,1
"07100901703032","07100901703",1,4178.0908203125,7,10,9,8,88,17,3,32,1,3,2,1,2,17,5,1,1,1,5,7,5,8,8,2,2,2,,12,1,1
"07100901703038","07100901703",1,4178.0908203125,7,10,9,8,88,17,3,38,1,14,3,1,1,17,5,1,1,1,5,7,5,8,8,2,2,2,,12,1,1
"07100901703056","07100901703",1,4178.0908203125,7,10,9,8,88,17,3,56,1,5,4,1,1,17,5,1,1,1,8,7,5,8,8,2,2,2,,12,1,1
"07100901703074","07100901703",1,4178.0908203125,7,10,9,8,88,17,3,74,1,3,3,1,2,17,5,1,1,1,8,7,5,8,8,2,2,1,2,12,1,1
"07100901703092","07100901703",1,4178.0908203125,7,10,9,8,88,17,3,92,1,3,7,1,1,17,5,1,1,1,8,7,5,8,8,2,2,2,,12,1,1
"07100901703110","07100901703",1,4178.0908203125,7,10,9,8,88,17,3,110,1,1,7,1,1,17,5,1,1,1,5,7,5,8,8,2,2,2,,12,1,1
"07100901703128","07100901703",1,4178.0908203125,7,10,9,8,88,17,3,128,1,1,7,1,1,17,5,1,1,1,8,7,5,8,8,2,2,2,,12,1,1
"07100901703146","07100901703",1,4178.0908203125,7,10,9,8,88,17,3,146,1,12,2,1,1,17,5,1,1,1,5,7,5,8,8,2,2,2,,12,1,1
"07100901703164","07100901703",1,4178.0908203125,7,10,9,8,88,17,3,164,1,5,4,1,1,17,5,1,3,1,5,7,5,8,8,2,2,2,,12,1,1
"07101202901004","07101202901",1,4162.3369140625,7,10,12,8,88,29,1,4,1,3,0,2,1,1,3,1,1,1,8,7,5,8,8,2,2,2,,12,1,1
"07101202901020","07101202901",1,4162.3369140625,7,10,12,8,88,29,1,20,1,6,0,1,1,3,3,1,1,1,5,7,5,8,8,2,2,1,2,12,1,1
"07101202901028","07101202901",1,4162.3369140625,7,10,12,8,88,29,1,28,1,14,0,1,1,1,3,1,1,1,8,7,5,8,8,2,2,2,,12,1,1
"07101202901044","07101202901",1,4162.3369140625,7,10,12,8,88,29,1,44,1,3,0,1,1,1,3,1,1,1,8,7,5,8,8,2,2,2,,12,1,1
"07101202901052","07101202901",1,4162.3369140625,7,10,12,8,88,29,1,52,1,6,0,1,1,1,3,1,1,1,5,7,5,8,8,2,2,1,2,12,1,1
"07101202901076","07101202901",1,4162.3369140625,7,10,12,8,88,29,1,76,1,7,1,1,1,1,3,1,1,1,5,7,5,8,8,2,2,2,,12,1,1
"07101202901100","07101202901",1,4162.3369140625,7,10,12,8,88,29,1,100,1,10,0,1,1,1,3,1,1,1,8,7,5,8,8,2,2,1,2,12,1,1
"07101202901124","07101202901",1,4162.3369140625,7,10,12,8,88,29,1,124,1,7,0,1,1,3,3,1,1,1,8,7,5,8,8,2,2,2,,12,1,1
"07101202901148","07101202901",1,4162.3369140625,7,10,12,8,88,29,1,148,1,12,0,1,1,1,3,1,1,1,5,7,5,8,8,2,2,2,,12,1,1
"07101202901172","07101202901",1,4162.3369140625,7,10,12,8,88,29,1,172,1,15,0,1,2,3,3,1,1,1,5,7,5,8,8,2,2,2,,12,1,1
"07101202901196","07101202901",1,4162.3369140625,7,10,12,8,88,29,1,196,1,7,0,1,1,3,3,1,1,1,5,7,5,8,8,2,2,2,,12,1,1
"07101202901220","07101202901",1,4162.3369140625,7,10,12,8,88,29,1,220,1,2,0,1,2,1,3,1,1,1,5,7,5,8,8,2,2,2,,12,1,1
"07110100201039","07110100201",1,1467.75268554688,7,11,1,8,88,2,1,39,1,8,0,1,1,1,3,1,1,1,5,7,6,7,7,2,2,2,,10,1,1
"07110100201072","07110100201",1,1467.75268554688,7,11,1,8,88,2,1,72,1,4,6,1,1,1,3,1,1,1,5,7,6,7,7,2,2,2,,10,1,1
"07110100201105","07110100201",1,1467.75268554688,7,11,1,8,88,2,1,105,1,0,8,2,1,1,3,1,1,1,5,7,6,7,7,2,2,1,1,10,1,1
"07110100201138","07110100201",1,1467.75268554688,7,11,1,8,88,2,1,138,1,0,6,2,1,1,3,1,1,1,5,7,6,7,7,2,2,2,,10,1,1
"07110100201171","07110100201",1,1467.75268554688,7,11,1,8,88,2,1,171,1,10,0,1,1,1,3,1,1,1,5,7,6,7,7,2,2,1,2,10,1,1
"07110100201204","07110100201",1,1467.75268554688,7,11,1,8,88,2,1,204,1,3,0,1,1,1,3,1,1,1,6,7,6,7,7,2,2,2,,10,1,1
"07110100201237","07110100201",1,1467.75268554688,7,11,1,8,88,2,1,237,1,0,1,3,1,1,3,1,1,1,5,7,6,7,7,2,2,2,,10,1,1
"07110100201270","07110100201",1,1467.75268554688,7,11,1,8,88,2,1,270,1,4,6,1,1,1,3,1,1,1,5,7,6,7,7,2,2,2,,10,1,1
"07110100201303","07110100201",1,1467.75268554688,7,11,1,8,88,2,1,303,1,10,0,1,1,1,3,1,1,1,5,7,6,7,7,2,2,1,2,10,1,1
"07110100201340","07110100201",1,191.445999145508,7,11,1,8,88,2,1,340,1,3,6,4,1,1,1,1,1,1,4,7,6,7,7,2,2,2,,10,1,1
"07110301302003","07110301302",1,2020.60485839844,7,11,3,8,88,13,2,3,1,1,0,1,1,1,3,1,1,1,5,7,4,8,8,2,2,2,,12,1,1
"07110301302017","07110301302",1,2020.60485839844,7,11,3,8,88,13,2,17,1,7,2,1,1,1,3,1,1,1,8,7,4,8,8,2,2,2,,8,1,1
"07110301302024","07110301302",1,2020.60485839844,7,11,3,8,88,13,2,24,1,3,5,1,1,1,3,1,2,1,5,7,4,8,8,2,2,2,,12,1,1
"07110301302038","07110301302",1,2020.60485839844,7,11,3,8,88,13,2,38,1,4,6,1,1,1,3,1,1,1,8,7,4,8,8,2,2,2,,12,1,1
"07110301302045","07110301302",1,2020.60485839844,7,11,3,8,88,13,2,45,1,10,4,1,1,1,3,1,1,1,5,7,5,8,8,2,2,2,,8,1,1
"07110301302066","07110301302",1,2020.60485839844,7,11,3,8,88,13,2,66,1,2,7,1,1,1,3,1,1,1,5,7,4,7,7,2,2,2,,8,1,1
"07110301302087","07110301302",1,2020.60485839844,7,11,3,8,88,13,2,87,1,1,0,1,2,1,3,1,1,1,5,7,4,8,8,2,2,1,2,10,1,1
"07110301302108","07110301302",1,2020.60485839844,7,11,3,8,88,13,2,108,1,0,6,1,1,1,3,1,1,1,5,7,4,8,8,2,2,2,,8,1,1
