household_id,ea_id,saq14,pw_w5,saq01,saq02,saq03,saq04,saq05,saq06,saq07,saq08,saq09,s8q01,s8q02,s8q03,s8q04,s8q05,s8q06,s8q06a,s8q07,s8q07a,s8q08,s8q08a
140509010500925015,140509010500925,2. Urban,1724.024658203125,14. Addis Ababa,05,09,01,05,009,25,015,4,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140509010500925026,140509010500925,2. Urban,594.36334228515625,14. Addis Ababa,05,09,01,05,009,25,026,2,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140509010500925048,140509010500925,2. Urban,1429.814453125,14. Addis Ababa,05,09,01,05,009,25,048,6,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140509010500925059,140509010500925,2. Urban,1763.757080078125,14. Addis Ababa,05,09,01,05,009,25,059,5,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140509010500925070,140509010500925,2. Urban,1623.9737548828125,14. Addis Ababa,05,09,01,05,009,25,070,7,1. YES,1. YES,1. YES,2. NO,1. YES,2. NO,,2. NO,,2. NO,
140509010500925081,140509010500925,2. Urban,2358.490966796875,14. Addis Ababa,05,09,01,05,009,25,081,4,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140509010500925092,140509010500925,2. Urban,1884.07080078125,14. Addis Ababa,05,09,01,05,009,25,092,4,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140509010500925103,140509010500925,2. Urban,1381.8197021484375,14. Addis Ababa,05,09,01,05,009,25,103,3,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140509010500925114,140509010500925,2. Urban,1110.49609375,14. Addis Ababa,05,09,01,05,009,25,114,3,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140509010500925125,140509010500925,2. Urban,1175.5484619140625,14. Addis Ababa,05,09,01,05,009,25,125,3,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140509010500925136,140509010500925,2. Urban,1047.3692626953125,14. Addis Ababa,05,09,01,05,009,25,136,2,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,,2. NO,,2. NO,
140509010500925147,140509010500925,2. Urban,1237.6422119140625,14. Addis Ababa,05,09,01,05,009,25,147,6,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140509010500925169,140509010500925,2. Urban,1652.27392578125,14. Addis Ababa,05,09,01,05,009,25,169,4,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140602010600224004,140602010600224,2. Urban,3150.419677734375,14. Addis Ababa,06,02,01,06,002,24,004,3,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140602010600224013,140602010600224,2. Urban,2334.4453125,14. Addis Ababa,06,02,01,06,002,24,013,5,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140602010600224031,140602010600224,2. Urban,220.7802734375,14. Addis Ababa,06,02,01,06,002,24,031,4,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140602010600224040,140602010600224,2. Urban,1239.8642578125,14. Addis Ababa,06,02,01,06,002,24,040,5,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140602010600224058,140602010600224,2. Urban,896.4454345703125,14. Addis Ababa,06,02,01,06,002,24,058,3,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140602010600224076,140602010600224,2. Urban,1355.5411376953125,14. Addis Ababa,06,02,01,06,002,24,076,1,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,,2. NO,,2. NO,
140602010600224085,140602010600224,2. Urban,1406.8577880859375,14. Addis Ababa,06,02,01,06,002,24,085,9,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140602010600224094,140602010600224,2. Urban,1945.291259765625,14. Addis Ababa,06,02,01,06,002,24,094,5,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,,2. NO,,2. NO,
140602010600224103,140602010600224,2. Urban,701.3863525390625,14. Addis Ababa,06,02,01,06,002,24,103,2,1. YES,1. YES,1. YES,2. NO,1. YES,2. NO,,1. YES,2. Rarely (1 or 2 times),2. NO,
140602010600224112,140602010600224,2. Urban,1559.9583740234375,14. Addis Ababa,06,02,01,06,002,24,112,1,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,,2. NO,,2. NO,
140606010600617005,140606010600617,2. Urban,140.0432586669922,14. Addis Ababa,06,06,01,06,006,17,005,3,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140606010600617018,140606010600617,2. Urban,3139.797607421875,14. Addis Ababa,06,06,01,06,006,17,018,3,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140606010600617031,140606010600617,2. Urban,831.85614013671875,14. Addis Ababa,06,06,01,06,006,17,031,3,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,,2. NO,,2. NO,
140606010600617044,140606010600617,2. Urban,3222.34033203125,14. Addis Ababa,06,06,01,06,006,17,044,3,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140606010600617057,140606010600617,2. Urban,2191.085693359375,14. Addis Ababa,06,06,01,06,006,17,057,3,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140606010600617083,140606010600617,2. Urban,1566.2177734375,14. Addis Ababa,06,06,01,06,006,17,083,5,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140606010600617096,140606010600617,2. Urban,138.86410522460937,14. Addis Ababa,06,06,01,06,006,17,096,6,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140606010600617109,140606010600617,2. Urban,2449.894287109375,14. Addis Ababa,06,06,01,06,006,17,109,3,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140606010600617135,140606010600617,2. Urban,574.937744140625,14. Addis Ababa,06,06,01,06,006,17,135,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140606010600617161,140606010600617,2. Urban,858.0228271484375,14. Addis Ababa,06,06,01,06,006,17,161,2,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140606010600617174,140606010600617,2. Urban,153.29576110839844,14. Addis Ababa,06,06,01,06,006,17,174,2,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140606010600617187,140606010600617,2. Urban,1488.0963134765625,14. Addis Ababa,06,06,01,06,006,17,187,8,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140701010700106013,140701010700106,2. Urban,1688.7305908203125,14. Addis Ababa,07,01,01,07,001,06,013,7,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140701010700106025,140701010700106,2. Urban,2506.438232421875,14. Addis Ababa,07,01,01,07,001,06,025,3,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140701010700106037,140701010700106,2. Urban,1127.2296142578125,14. Addis Ababa,07,01,01,07,001,06,037,5,1. YES,1. YES,2. NO,1. YES,1. YES,2. NO,,1. YES,2. Rarely (1 or 2 times),1. YES,3. Sometimes (3-10 times)
140701010700106049,140701010700106,2. Urban,2042.9822998046875,14. Addis Ababa,07,01,01,07,001,06,049,6,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,3. Sometimes (3-10 times),1. YES,4. Often (more than 10 times),1. YES,3. Sometimes (3-10 times)
140701010700106061,140701010700106,2. Urban,1214.767578125,14. Addis Ababa,07,01,01,07,001,06,061,3,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,3. Sometimes (3-10 times),1. YES,4. Often (more than 10 times),2. NO,
140701010700106073,140701010700106,2. Urban,1083.5438232421875,14. Addis Ababa,07,01,01,07,001,06,073,2,2. NO,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,1. YES,2. Rarely (1 or 2 times)
140701010700106086,140701010700106,2. Urban,638.6124267578125,14. Addis Ababa,07,01,01,07,001,06,086,2,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140701010700106097,140701010700106,2. Urban,2477.01708984375,14. Addis Ababa,07,01,01,07,001,06,097,6,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,4. Often (more than 10 times),1. YES,4. Often (more than 10 times),1. YES,4. Often (more than 10 times)
140701010700106109,140701010700106,2. Urban,2035.430419921875,14. Addis Ababa,07,01,01,07,001,06,109,5,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140701010700106133,140701010700106,2. Urban,2233.462646484375,14. Addis Ababa,07,01,01,07,001,06,133,4,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,3. Sometimes (3-10 times),1. YES,4. Often (more than 10 times),1. YES,4. Often (more than 10 times)
140701010700106145,140701010700106,2. Urban,177.75311279296875,14. Addis Ababa,07,01,01,07,001,06,145,4,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,,1. YES,4. Often (more than 10 times),1. YES,3. Sometimes (3-10 times)
140701010700106157,140701010700106,2. Urban,1067.8270263671875,14. Addis Ababa,07,01,01,07,001,06,157,1,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,3. Sometimes (3-10 times),1. YES,3. Sometimes (3-10 times),1. YES,4. Often (more than 10 times)
140702010700258001,140702010700258,2. Urban,948.56201171875,14. Addis Ababa,07,02,01,07,002,58,001,3,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140702010700258010,140702010700258,2. Urban,4178.07470703125,14. Addis Ababa,07,02,01,07,002,58,010,3,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140702010700258021,140702010700258,2. Urban,1201.236083984375,14. Addis Ababa,07,02,01,07,002,58,021,3,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140702010700258032,140702010700258,2. Urban,407.4925842285156,14. Addis Ababa,07,02,01,07,002,58,032,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140702010700258043,140702010700258,2. Urban,1040.6175537109375,14. Addis Ababa,07,02,01,07,002,58,043,7,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140702010700258054,140702010700258,2. Urban,1934.4462890625,14. Addis Ababa,07,02,01,07,002,58,054,5,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140702010700258065,140702010700258,2. Urban,1176.1807861328125,14. Addis Ababa,07,02,01,07,002,58,065,3,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140702010700258087,140702010700258,2. Urban,445.0411682128906,14. Addis Ababa,07,02,01,07,002,58,087,2,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140702010700258109,140702010700258,2. Urban,1386.3131103515625,14. Addis Ababa,07,02,01,07,002,58,109,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140702010700258120,140702010700258,2. Urban,2545.35302734375,14. Addis Ababa,07,02,01,07,002,58,120,6,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140702010700258131,140702010700258,2. Urban,4996.21826171875,14. Addis Ababa,07,02,01,07,002,58,131,2,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140702010700258142,140702010700258,2. Urban,3017.97412109375,14. Addis Ababa,07,02,01,07,002,58,142,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140702010700258153,140702010700258,2. Urban,786.58013916015625,14. Addis Ababa,07,02,01,07,002,58,153,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140702010700258164,140702010700258,2. Urban,291.4140930175781,14. Addis Ababa,07,02,01,07,002,58,164,2,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140705010700528007,140705010700528,2. Urban,1237.346435546875,14. Addis Ababa,07,05,01,07,005,28,007,1,1. YES,1. YES,1. YES,2. NO,1. YES,2. NO,,2. NO,,2. NO,
140705010700528020,140705010700528,2. Urban,944.10882568359375,14. Addis Ababa,07,05,01,07,005,28,020,7,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140705010700528031,140705010700528,2. Urban,1455.09765625,14. Addis Ababa,07,05,01,07,005,28,031,5,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140705010700528043,140705010700528,2. Urban,153.0332794189453,14. Addis Ababa,07,05,01,07,005,28,043,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140705010700528067,140705010700528,2. Urban,132.62083435058594,14. Addis Ababa,07,05,01,07,005,28,067,5,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140705010700528079,140705010700528,2. Urban,145.68898010253906,14. Addis Ababa,07,05,01,07,005,28,079,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140705010700528106,140705010700528,2. Urban,839.4395751953125,14. Addis Ababa,07,05,01,07,005,28,106,3,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140705010700528115,140705010700528,2. Urban,178.33779907226562,14. Addis Ababa,07,05,01,07,005,28,115,4,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,,1. YES,3. Sometimes (3-10 times),1. YES,3. Sometimes (3-10 times)
140705010700528131,140705010700528,2. Urban,178.33779907226562,14. Addis Ababa,07,05,01,07,005,28,131,3,1. YES,1. YES,1. YES,2. NO,1. YES,2. NO,,2. NO,,2. NO,
140705010700528139,140705010700528,2. Urban,307.7554016113281,14. Addis Ababa,07,05,01,07,005,28,139,1,2. NO,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140705010700528156,140705010700528,2. Urban,133.20396423339844,14. Addis Ababa,07,05,01,07,005,28,156,3,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140705010700528168,140705010700528,2. Urban,1246.1163330078125,14. Addis Ababa,07,05,01,07,005,28,168,2,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140705010700528181,140705010700528,2. Urban,1850.943359375,14. Addis Ababa,07,05,01,07,005,28,181,5,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. Rarely (1 or 2 times),1. YES,2. Rarely (1 or 2 times),1. YES,2. Rarely (1 or 2 times)
140707010700732007,140707010700732,2. Urban,2285.1337890625,14. Addis Ababa,07,07,01,07,007,32,007,6,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140707010700732013,140707010700732,2. Urban,137.45852661132812,14. Addis Ababa,07,07,01,07,007,32,013,5,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140707010700732026,140707010700732,2. Urban,3980.892333984375,14. Addis Ababa,07,07,01,07,007,32,026,1,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140707010700732039,140707010700732,2. Urban,3805.53271484375,14. Addis Ababa,07,07,01,07,007,32,039,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140707010700732052,140707010700732,2. Urban,2725.5986328125,14. Addis Ababa,07,07,01,07,007,32,052,3,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140707010700732065,140707010700732,2. Urban,853.99609375,14. Addis Ababa,07,07,01,07,007,32,065,2,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140707010700732078,140707010700732,2. Urban,3202.280517578125,14. Addis Ababa,07,07,01,07,007,32,078,12,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140707010700732091,140707010700732,2. Urban,2806.12109375,14. Addis Ababa,07,07,01,07,007,32,091,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140707010700732143,140707010700732,2. Urban,1337.42138671875,14. Addis Ababa,07,07,01,07,007,32,143,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140707010700732156,140707010700732,2. Urban,1209.0963134765625,14. Addis Ababa,07,07,01,07,007,32,156,1,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140707010700732182,140707010700732,2. Urban,1784.8948974609375,14. Addis Ababa,07,07,01,07,007,32,182,1,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140710010701008022,140710010701008,2. Urban,130.51329040527344,14. Addis Ababa,07,10,01,07,010,08,022,3,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,,1. YES,2. Rarely (1 or 2 times),2. NO,
140710010701008032,140710010701008,2. Urban,3074.0283203125,14. Addis Ababa,07,10,01,07,010,08,032,3,1. YES,2. NO,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140710010701008072,140710010701008,2. Urban,304.3504333496094,14. Addis Ababa,07,10,01,07,010,08,072,2,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140710010701008082,140710010701008,2. Urban,1447.5928955078125,14. Addis Ababa,07,10,01,07,010,08,082,5,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140710010701008102,140710010701008,2. Urban,2254.23291015625,14. Addis Ababa,07,10,01,07,010,08,102,6,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140710010701008112,140710010701008,2. Urban,1512.0693359375,14. Addis Ababa,07,10,01,07,010,08,112,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140710010701008122,140710010701008,2. Urban,1077.2908935546875,14. Addis Ababa,07,10,01,07,010,08,122,5,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140710010701008132,140710010701008,2. Urban,2489.294921875,14. Addis Ababa,07,10,01,07,010,08,132,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140710010701008142,140710010701008,2. Urban,176.3646697998047,14. Addis Ababa,07,10,01,07,010,08,142,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140710010701008152,140710010701008,2. Urban,2596.659912109375,14. Addis Ababa,07,10,01,07,010,08,152,3,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140711010701116012,140711010701116,2. Urban,154.6702423095703,14. Addis Ababa,07,11,01,07,011,16,012,1,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140711010701116031,140711010701116,2. Urban,857.97393798828125,14. Addis Ababa,07,11,01,07,011,16,031,2,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,,1. YES,2. Rarely (1 or 2 times),1. YES,98. Don’t Know
140711010701116050,140711010701116,2. Urban,2019.6881103515625,14. Addis Ababa,07,11,01,07,011,16,050,2,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,,2. NO,,2. NO,
140711010701116145,140711010701116,2. Urban,567.139892578125,14. Addis Ababa,07,11,01,07,011,16,145,4,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140711010701116161,140711010701116,2. Urban,924.84417724609375,14. Addis Ababa,07,11,01,07,011,16,161,1,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140711010701116178,140711010701116,2. Urban,1956.0948486328125,14. Addis Ababa,07,11,01,07,011,16,178,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140711010701116221,140711010701116,2. Urban,1568.0748291015625,14. Addis Ababa,07,11,01,07,011,16,221,3,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,,2. NO,,2. NO,
140711010701116272,140711010701116,2. Urban,1498.1485595703125,14. Addis Ababa,07,11,01,07,011,16,272,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140712010701250006,140712010701250,2. Urban,999.96514892578125,14. Addis Ababa,07,12,01,07,012,50,006,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140712010701250015,140712010701250,2. Urban,82.84322357177734,14. Addis Ababa,07,12,01,07,012,50,015,6,1. YES,2. NO,1. YES,1. YES,1. YES,2. NO,,1. YES,2. Rarely (1 or 2 times),2. NO,
140712010701250051,140712010701250,2. Urban,408.2813720703125,14. Addis Ababa,07,12,01,07,012,50,051,7,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140712010701250060,140712010701250,2. Urban,919.67041015625,14. Addis Ababa,07,12,01,07,012,50,060,3,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140712010701250069,140712010701250,2. Urban,2313.519287109375,14. Addis Ababa,07,12,01,07,012,50,069,3,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140712010701250078,140712010701250,2. Urban,639.17486572265625,14. Addis Ababa,07,12,01,07,012,50,078,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140712010701250087,140712010701250,2. Urban,664.39617919921875,14. Addis Ababa,07,12,01,07,012,50,087,8,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140712010701250096,140712010701250,2. Urban,1481.47998046875,14. Addis Ababa,07,12,01,07,012,50,096,5,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140712010701250105,140712010701250,2. Urban,1345.4671630859375,14. Addis Ababa,07,12,01,07,012,50,105,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140712010701250114,140712010701250,2. Urban,1436.6983642578125,14. Addis Ababa,07,12,01,07,012,50,114,5,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140712010701250123,140712010701250,2. Urban,1042.99169921875,14. Addis Ababa,07,12,01,07,012,50,123,5,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140712010701250132,140712010701250,2. Urban,633.55926513671875,14. Addis Ababa,07,12,01,07,012,50,132,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140712010701264014,140712010701264,2. Urban,293.01910400390625,14. Addis Ababa,07,12,01,07,012,64,014,1,1. YES,1. YES,1. YES,2. NO,1. YES,2. NO,,1. YES,2. Rarely (1 or 2 times),2. NO,
140712010701264030,140712010701264,2. Urban,715.4508056640625,14. Addis Ababa,07,12,01,07,012,64,030,3,1. YES,1. YES,1. YES,2. NO,1. YES,2. NO,,2. NO,,2. NO,
140712010701264046,140712010701264,2. Urban,663.90179443359375,14. Addis Ababa,07,12,01,07,012,64,046,3,1. YES,1. YES,1. YES,2. NO,1. YES,2. NO,,1. YES,3. Sometimes (3-10 times),2. NO,
140712010701264062,140712010701264,2. Urban,125.65412902832031,14. Addis Ababa,07,12,01,07,012,64,062,8,1. YES,1. YES,1. YES,2. NO,1. YES,2. NO,,1. YES,2. Rarely (1 or 2 times),2. NO,
140712010701264078,140712010701264,2. Urban,618.4971923828125,14. Addis Ababa,07,12,01,07,012,64,078,4,1. YES,1. YES,1. YES,2. NO,1. YES,2. NO,,1. YES,2. Rarely (1 or 2 times),1. YES,2. Rarely (1 or 2 times)
140712010701264094,140712010701264,2. Urban,2110.180908203125,14. Addis Ababa,07,12,01,07,012,64,094,6,1. YES,1. YES,1. YES,2. NO,1. YES,2. NO,,1. YES,2. Rarely (1 or 2 times),1. YES,
140712010701264110,140712010701264,2. Urban,694.1981201171875,14. Addis Ababa,07,12,01,07,012,64,110,1,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140712010701264126,140712010701264,2. Urban,3571.793212890625,14. Addis Ababa,07,12,01,07,012,64,126,4,1. YES,1. YES,1. YES,2. NO,1. YES,2. NO,,1. YES,2. Rarely (1 or 2 times),2. NO,
140712010701264142,140712010701264,2. Urban,803.3043212890625,14. Addis Ababa,07,12,01,07,012,64,142,4,1. YES,1. YES,1. YES,2. NO,1. YES,2. NO,,2. NO,,2. NO,
140712010701264158,140712010701264,2. Urban,2229.129638671875,14. Addis Ababa,07,12,01,07,012,64,158,4,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,,1. YES,3. Sometimes (3-10 times),2. NO,
140712010701264174,140712010701264,2. Urban,126.82573699951172,14. Addis Ababa,07,12,01,07,012,64,174,5,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140712010701264206,140712010701264,2. Urban,301.6252136230469,14. Addis Ababa,07,12,01,07,012,64,206,3,1. YES,1. YES,1. YES,2. NO,1. YES,2. NO,,1. YES,4. Often (more than 10 times),2. NO,
140712010701264238,140712010701264,2. Urban,5135.29931640625,14. Addis Ababa,07,12,01,07,012,64,238,4,1. YES,1. YES,1. YES,2. NO,1. YES,2. NO,,2. NO,,2. NO,
140713010701371005,140713010701371,2. Urban,1798.564208984375,14. Addis Ababa,07,13,01,07,013,71,005,4,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140713010701371035,140713010701371,2. Urban,2247.545166015625,14. Addis Ababa,07,13,01,07,013,71,035,5,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140713010701371055,140713010701371,2. Urban,1019.6576538085937,14. Addis Ababa,07,13,01,07,013,71,055,5,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140713010701371065,140713010701371,2. Urban,2220.626708984375,14. Addis Ababa,07,13,01,07,013,71,065,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140713010701371085,140713010701371,2. Urban,1389.740478515625,14. Addis Ababa,07,13,01,07,013,71,085,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140713010701371105,140713010701371,2. Urban,861.19012451171875,14. Addis Ababa,07,13,01,07,013,71,105,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140713010701371115,140713010701371,2. Urban,1820.3143310546875,14. Addis Ababa,07,13,01,07,013,71,115,4,2. NO,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140713010701371125,140713010701371,2. Urban,2090.373291015625,14. Addis Ababa,07,13,01,07,013,71,125,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140801010800119003,140801010800119,2. Urban,115.21078491210937,14. Addis Ababa,08,01,01,08,001,19,003,7,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140801010800119007,140801010800119,2. Urban,631.83843994140625,14. Addis Ababa,08,01,01,08,001,19,007,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
140801010800119017,140801010800119,2. Urban,1422.8330078125,14. Addis Ababa,08,01,01,08,001,19,017,6,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
